0.018725 1:2 4:1 8:6 13:1 
0.012416 1:2 4:1 8:1 14:3 
0.012880 1:2 4:1 8:3 14:2 
0.013905 1:2 4:1 8:1 14:2 
0.006211 1:2 4:1 8:2 15:6 
0.006018 1:2 4:1 8:1 13:3 
0.004771 1:2 4:1 8:0 15:8 
0.009100 1:2 4:1 8:3 15:1 
0.007039 1:2 4:1 8:0 13:4 
0.020237 1:2 4:1 8:7 13:1 
0.007001 1:2 4:1 8:2 15:1 
0.017222 1:2 4:1 8:4 14:1 
0.010164 1:2 4:1 8:2 14:3 
0.003206 1:2 4:1 8:0 15:3 
0.008209 1:2 4:1 8:1 15:3 
0.012014 1:2 4:1 8:3 14:1 
0.010209 1:2 4:1 8:5 15:1 
0.012244 1:2 4:1 8:3 13:2 
0.007297 1:2 4:1 8:2 15:4 
0.006605 1:2 4:1 8:1 15:4 
0.010824 1:2 4:1 8:1 14:1 
0.006012 1:2 4:1 8:0 15:5 
0.019062 1:2 4:1 8:4 15:1 
0.013872 1:2 4:1 8:3 13:3 
0.005172 1:2 4:1 8:0 15:7 
0.005209 1:2 4:1 8:1 15:1 
0.008392 1:2 4:1 8:2 13:4 
0.005636 1:2 4:1 8:2 13:2 
0.010916 1:2 4:1 8:3 13:1 
0.023695 1:2 4:1 8:4 14:2 
0.015539 1:2 4:1 8:3 13:5 
0.013601 1:2 4:1 8:3 14:3 
0.022105 1:2 4:1 8:4 13:3 
0.043358 1:4 4:1 8:4 14:1 
0.015337 1:4 4:1 8:3 13:3 
0.009808 1:4 4:1 8:2 15:2 
0.022400 1:4 4:1 8:3 15:2 
0.036597 1:4 4:1 8:4 14:2 
0.021806 1:4 4:1 8:3 13:2 
0.011173 1:4 4:1 8:1 15:5 
0.055160 1:4 4:1 8:0 13:6 
0.020702 1:4 4:1 8:1 15:2 
0.012213 1:4 4:1 8:5 14:1 
0.013164 1:4 4:1 8:0 13:3 
0.004733 1:4 4:1 8:0 15:2 
0.034107 1:4 4:1 8:3 14:2 
0.005683 1:4 4:1 8:0 15:4 
0.023393 1:4 4:1 8:3 14:1 
0.016640 1:4 4:1 8:0 13:4 
0.017611 1:4 4:1 8:6 15:1 
0.013543 1:4 4:1 8:2 14:2 
0.012511 1:4 4:1 8:2 15:3 
0.017609 1:4 4:1 8:1 15:3 
0.004119 1:4 4:1 8:0 15:3 
0.032882 1:4 4:1 8:4 13:1 
0.009119 1:4 4:1 8:1 13:4 
0.009790 1:4 4:1 8:0 13:2 
0.004347 1:4 4:1 8:0 14:1 
0.010365 1:4 4:1 8:0 15:1 
0.016603 1:4 4:1 8:1 15:4 
0.030358 1:4 4:1 8:4 15:1 
0.006998 1:4 4:1 8:0 15:5 
0.013535 1:4 4:1 8:1 14:1 
0.025559 1:4 4:1 8:5 13:1 
0.013572 1:4 4:1 8:3 15:1 
0.005150 1:4 4:1 8:1 13:2 
0.013331 1:4 4:1 8:0 13:1 
0.008532 1:4 4:1 8:2 13:3 
0.007178 1:4 4:1 8:0 15:6 
0.011152 1:4 4:1 8:3 15:3 
0.020568 1:4 4:1 8:2 14:4 
0.038919 1:4 4:1 8:0 13:5 
0.015441 1:4 4:1 8:2 14:3 
0.029087 1:4 4:1 8:4 15:2 
0.004857 1:4 4:1 8:1 13:1 
0.008737 1:4 4:1 8:2 13:1 
0.013234 1:4 4:1 8:5 15:1 
0.011982 1:4 4:1 8:2 15:1 
0.005256 1:4 4:1 8:0 15:7 
0.006430 1:4 4:1 8:2 13:2 
0.022884 1:4 4:1 8:3 13:1 
0.008355 1:4 4:1 8:1 15:1 
0.006373 1:4 4:1 8:1 13:3 
0.018969 1:4 4:1 8:1 14:2 
0.009776 1:4 4:1 8:2 14:1 
0.017864 1:4 4:1 8:1 14:3 
0.023538 1:1 6:5 10:0 13:2 
0.019325 1:1 6:5 10:0 15:3 
0.002632 1:1 6:5 10:0 12:2 
0.007862 1:1 6:5 10:0 15:1 
0.012969 1:1 6:5 10:0 13:1 
0.013007 1:1 6:5 10:0 15:2 
0.014610 1:1 6:5 10:0 15:4 
0.001472 1:1 6:5 10:1 12:2 
0.008646 1:1 6:5 10:2 13:1 
0.003275 1:1 6:5 10:0 12:1 
0.004974 1:1 6:5 10:1 13:2 
0.004149 1:1 6:5 10:3 12:1 
0.008251 1:1 6:5 10:0 15:5 
0.003818 1:1 6:5 10:1 15:2 
0.003232 1:1 6:5 10:0 12:3 
0.001042 1:1 6:5 10:0 12:4 
0.006353 1:1 6:5 10:0 15:6 
0.012379 1:1 6:5 10:1 13:1 
0.017241 1:1 6:5 10:2 15:1 
0.002885 1:1 6:5 10:2 12:1 
0.002747 1:1 6:5 10:2 15:3 
0.001394 1:1 6:5 10:1 12:3 
0.006228 1:1 6:5 10:2 13:2 
0.000814 1:1 6:5 10:1 12:4 
0.001919 1:1 6:5 10:0 12:5 
0.012195 1:1 6:5 10:2 12:3 
0.047445 1:1 6:5 10:0 13:4 
0.001627 1:1 6:5 10:1 12:1 
0.004530 1:1 6:5 10:1 15:1 
0.033860 1:1 6:5 10:0 13:3 
0.012177 0:7 7:2 11:0 12:4 
0.019978 0:7 7:2 11:1 12:1 
0.017110 0:7 7:2 11:0 14:1 
0.012797 0:7 7:2 11:0 14:3 
0.023780 0:7 7:2 11:0 12:3 
0.021494 0:7 7:2 11:0 12:2 
0.033390 0:7 7:2 11:0 13:2 
0.060383 0:7 7:2 11:2 12:1 
0.017162 0:7 7:2 11:0 12:1 
0.031531 0:7 7:2 11:0 13:1 
0.024675 0:7 7:2 11:1 14:1 
0.018258 0:7 7:2 11:1 13:1 
0.010618 0:7 7:2 11:0 14:2 
0.002732 1:7 6:3 10:0 12:1 
0.011745 3:2 4:1 8:7 14:2 
0.019824 3:2 4:1 8:2 13:5 
0.013255 3:2 4:1 8:4 13:4 
0.006305 3:2 4:1 8:5 14:4 
0.036649 3:2 4:1 8:4 14:5 
0.009488 3:2 4:1 8:1 15:8 
0.021534 3:2 4:1 8:3 13:4 
0.006477 3:2 4:1 8:6 15:2 
0.022255 3:2 4:1 8:2 14:5 
0.015162 3:2 4:1 8:7 15:1 
0.004474 3:2 4:1 8:0 14:5 
0.015147 3:2 4:1 8:5 14:3 
0.012090 3:2 4:1 8:1 15:7 
0.015603 3:2 4:1 8:3 15:4 
0.019347 3:2 4:1 8:2 15:5 
0.009174 3:2 4:1 8:5 13:3 
0.010867 3:2 4:1 8:6 13:1 
0.025779 3:2 4:1 8:1 14:3 
0.020054 3:2 4:1 8:4 14:3 
0.010619 3:2 4:1 8:6 14:2 
0.019306 3:2 4:1 8:2 14:4 
0.016468 3:2 4:1 8:2 14:2 
0.024000 3:2 4:1 8:2 14:6 
0.011741 3:2 4:1 8:0 15:1 
0.010551 3:2 4:1 8:6 14:1 
0.021903 3:2 4:1 8:3 14:3 
0.024449 3:2 4:1 8:4 13:3 
0.023081 3:2 4:1 8:1 14:5 
0.015661 3:2 4:1 8:1 13:2 
0.011845 3:2 4:1 8:7 13:1 
0.023232 3:2 4:1 8:2 15:1 
0.022858 3:2 4:1 8:2 15:4 
0.012613 3:2 4:1 8:5 15:1 
0.016746 3:2 4:1 8:3 13:2 
0.017013 3:2 4:1 8:3 13:5 
0.025259 3:2 4:1 8:4 14:2 
0.006626 3:2 4:1 8:0 14:4 
0.026328 3:2 4:1 8:1 15:3 
0.014386 3:2 4:1 8:0 13:1 
0.021535 3:2 4:1 8:2 15:2 
0.015550 3:2 4:1 8:3 13:1 
0.022622 3:2 4:1 8:2 13:4 
0.017508 3:2 4:1 8:2 13:2 
0.021449 3:2 4:1 8:1 15:1 
0.021240 3:2 4:1 8:2 15:6 
0.013643 3:2 4:1 8:1 13:3 
0.019309 3:2 4:1 8:3 14:2 
0.028585 3:2 4:1 8:1 14:2 
0.010246 3:2 4:1 8:6 15:1 
0.011278 3:2 4:1 8:0 13:7 
0.009315 3:2 4:1 8:0 14:1 
0.017788 3:2 4:1 8:0 13:6 
0.009762 3:2 4:1 8:5 14:2 
0.009966 3:2 4:1 8:5 15:3 
0.022967 3:2 4:1 8:4 15:3 
0.018273 3:2 4:1 8:4 15:4 
0.025164 3:2 4:1 8:1 14:1 
0.010979 3:2 4:1 8:5 15:2 
0.022768 3:2 4:1 8:4 15:1 
0.006543 3:2 4:1 8:0 15:5 
0.021550 3:2 4:1 8:1 15:4 
0.013120 3:2 4:1 8:6 13:2 
0.005914 3:2 4:1 8:0 14:6 
0.022854 3:2 4:1 8:4 14:1 
0.007319 3:2 4:1 8:0 15:4 
0.006686 3:2 4:1 8:0 13:3 
0.005241 3:2 4:1 8:1 13:6 
0.014706 3:2 4:1 8:2 14:1 
0.010673 3:2 4:1 8:5 14:1 
0.018182 3:2 4:1 8:3 14:5 
0.018498 3:2 4:1 8:4 15:5 
0.017851 3:2 4:1 8:3 15:5 
0.022697 3:2 4:1 8:4 13:1 
0.005051 3:2 4:1 8:0 13:2 
0.013652 3:2 4:1 8:1 13:4 
0.011048 3:2 4:1 8:0 14:2 
0.023893 3:2 4:1 8:4 15:2 
0.007498 3:2 4:1 8:0 15:3 
0.018762 3:2 4:1 8:2 14:3 
0.014754 3:2 4:1 8:1 13:1 
0.010832 3:2 4:1 8:5 13:1 
0.005133 3:2 4:1 8:0 15:8 
0.006888 3:2 4:1 8:0 13:4 
0.016608 3:2 4:1 8:3 15:1 
0.025192 3:2 4:1 8:2 15:3 
0.007570 3:2 4:1 8:0 14:3 
0.001953 3:2 4:1 8:0 15:9 
0.028476 3:2 4:1 8:1 15:2 
0.013219 3:2 4:1 8:1 13:5 
0.015726 3:2 4:1 8:1 15:6 
0.024082 3:2 4:1 8:2 13:1 
0.015776 3:2 4:1 8:3 14:1 
0.019420 3:2 4:1 8:0 13:5 
0.007699 3:2 4:1 8:0 15:2 
0.020604 3:2 4:1 8:2 13:3 
0.005905 3:2 4:1 8:0 15:6 
0.016309 3:2 4:1 8:3 15:3 
0.024622 3:2 4:1 8:3 14:4 
0.010870 3:2 4:1 8:6 14:3 
0.016554 3:2 4:1 8:3 15:2 
0.006544 3:2 4:1 8:7 14:1 
0.018917 3:2 4:1 8:1 15:5 
0.027753 3:2 4:1 8:4 13:2 
0.024384 3:2 4:1 8:1 14:4 
0.010236 3:2 4:1 8:5 13:2 
0.005182 3:2 4:1 8:0 15:7 
0.019056 3:2 4:1 8:3 13:3 
0.001307 2:3 7:3 11:0 12:6 
0.004115 2:3 7:3 11:5 13:1 
0.007289 2:3 7:3 11:3 14:2 
0.008013 2:3 7:3 11:2 14:3 
0.014833 2:3 7:3 11:3 12:2 
0.007423 2:3 7:3 11:5 12:1 
0.011113 2:3 7:3 11:2 13:2 
0.003568 2:3 7:3 11:3 13:1 
0.010354 2:3 7:3 11:1 12:4 
0.013137 2:3 7:3 11:0 12:4 
0.026593 2:3 7:3 11:0 14:4 
0.014496 2:3 7:3 11:1 14:2 
0.033284 2:3 7:3 11:0 14:2 
0.010150 2:3 7:3 11:4 12:1 
0.012690 2:3 7:3 11:2 14:1 
0.013712 2:3 7:3 11:1 14:1 
0.011947 2:3 7:3 11:1 14:3 
0.007459 2:3 7:3 11:1 13:2 
0.009266 2:3 7:3 11:1 13:1 
0.005917 2:3 7:3 11:2 13:5 
0.008332 2:3 7:3 11:2 13:1 
0.006774 2:3 7:3 11:0 13:5 
0.021731 2:3 7:3 11:0 12:1 
0.010464 2:3 7:3 11:1 12:1 
0.012350 2:3 7:3 11:4 14:1 
0.008331 2:3 7:3 11:1 13:3 
0.009097 2:3 7:3 11:3 14:1 
0.006692 2:3 7:3 11:0 13:4 
0.020053 2:3 7:3 11:0 12:3 
0.006744 2:3 7:3 11:2 13:3 
0.012261 2:3 7:3 11:0 13:2 
0.020131 2:3 7:3 11:0 14:1 
0.009769 2:3 7:3 11:2 12:3 
0.019959 2:3 7:3 11:0 13:1 
0.009736 2:3 7:3 11:0 12:5 
0.009158 2:3 7:3 11:5 14:1 
0.018882 2:3 7:3 11:0 12:2 
0.006911 2:3 7:3 11:4 13:1 
0.005194 2:3 7:3 11:2 12:2 
0.009315 2:3 7:3 11:1 12:2 
0.005361 2:3 7:3 11:2 12:1 
0.013926 2:3 7:3 11:0 13:3 
0.010673 2:3 7:3 11:2 14:2 
0.017946 2:3 7:3 11:0 14:3 
0.016811 2:3 7:3 11:3 12:1 
0.004060 2:3 7:3 11:1 13:4 
0.006936 2:3 7:3 11:1 12:3 
0.003899 2:3 7:3 11:6 14:1 
0.017404 2:3 7:5 11:0 12:1 
0.027056 2:3 7:5 11:0 13:1 
0.029586 2:3 7:5 11:0 13:5 
0.016484 2:3 7:5 11:3 14:1 
0.012612 2:3 7:5 11:1 12:1 
0.003899 2:3 7:5 11:4 14:1 
0.004944 2:3 7:5 11:1 12:2 
0.032888 2:3 7:5 11:0 12:3 
0.030781 2:3 7:5 11:1 13:1 
0.016744 2:3 7:5 11:0 12:2 
0.013910 2:3 7:5 11:0 14:1 
0.011057 2:3 7:5 11:2 13:1 
0.034660 2:3 7:5 11:0 13:3 
0.017713 2:3 7:5 11:2 12:1 
0.021171 2:3 7:5 11:0 13:2 
0.015888 2:3 7:5 11:0 14:2 
0.001458 2:3 7:5 11:1 14:2 
0.013649 2:3 7:5 11:1 14:1 
0.008919 2:3 7:5 11:2 14:1 
0.024390 2:3 7:5 11:3 12:1 
0.016461 2:3 7:5 11:3 13:1 
0.012821 2:3 7:5 11:0 14:3 
0.005344 3:5 6:4 10:0 13:1 
0.014851 3:5 6:4 10:0 13:2 
0.005299 3:5 6:4 10:1 15:1 
0.007905 3:5 6:4 10:0 15:1 
0.026874 3:5 6:4 10:0 15:2 
0.001767 3:5 6:4 10:2 13:1 
0.004367 3:5 6:4 10:1 13:1 
0.003391 3:5 6:4 10:0 12:1 
0.005780 2:5 7:2 11:0 14:4 
0.021377 2:5 7:2 11:0 12:1 
0.023148 2:5 7:2 11:3 12:1 
0.020380 2:5 7:2 11:0 12:2 
0.006003 2:5 7:2 11:4 13:1 
0.019879 2:5 7:2 11:3 14:1 
0.041314 2:5 7:2 11:0 13:1 
0.022523 2:5 7:2 11:0 12:3 
0.013059 2:5 7:2 11:1 12:1 
0.015880 2:5 7:2 11:2 13:1 
0.014260 2:5 7:2 11:0 14:3 
0.018949 2:5 7:2 11:2 14:2 
0.015284 2:5 7:2 11:4 12:1 
0.018383 2:5 7:2 11:0 14:2 
0.021270 2:5 7:2 11:0 14:1 
0.019890 2:5 7:2 11:0 13:2 
0.017723 2:5 7:2 11:2 14:1 
0.027939 2:5 7:2 11:1 14:1 
0.021399 2:5 7:2 11:1 13:2 
0.031886 2:5 7:2 11:1 13:1 
0.005297 2:5 7:2 11:5 12:1 
0.015686 2:5 7:2 11:2 13:2 
0.002847 2:5 7:2 11:3 13:1 
0.006203 2:5 7:2 11:6 14:1 
0.010395 2:5 7:2 11:1 13:3 
0.009669 2:5 7:2 11:4 14:1 
0.010355 2:5 7:2 11:2 12:2 
0.010399 2:5 7:2 11:0 12:4 
0.014049 2:5 7:2 11:2 12:1 
0.029959 2:5 7:2 11:0 13:3 
0.008861 2:7 4:3 8:0 15:1 
0.001684 2:7 4:3 8:0 14:1 
0.002479 2:7 4:3 8:0 13:3 
0.005034 3:2 4:8 8:0 14:2 
0.005949 3:2 4:8 8:0 14:1 
0.007749 3:2 4:8 8:0 15:1 
0.014963 3:2 4:8 8:0 13:1 
0.011349 3:2 4:6 8:0 14:4 
0.009317 3:2 4:6 8:1 14:3 
0.009174 3:2 4:6 8:0 13:3 
0.002358 3:2 4:6 8:2 15:1 
0.026342 3:2 4:6 8:0 14:3 
0.016538 3:2 4:6 8:0 14:2 
0.007982 3:2 4:6 8:1 13:2 
0.005878 3:2 4:6 8:0 15:2 
0.004911 3:2 4:6 8:1 14:1 
0.003741 3:2 4:6 8:2 13:1 
0.007815 3:2 4:6 8:1 13:1 
0.008114 3:2 4:6 8:0 15:1 
0.012855 3:2 4:6 8:0 13:1 
0.005310 3:2 4:6 8:1 14:2 
0.005466 3:2 4:6 8:1 15:1 
0.004395 3:2 4:6 8:1 15:2 
0.003569 3:2 4:6 8:2 14:1 
0.013041 3:2 4:6 8:0 14:1 
0.007216 3:2 4:6 8:0 15:3 
0.016060 3:2 4:6 8:0 13:2 
0.006003 2:5 7:3 11:3 13:1 
0.010788 2:5 7:3 11:1 12:1 
0.005917 2:5 7:3 11:1 12:2 
0.009507 2:5 7:3 11:2 14:1 
0.018666 2:5 7:3 11:0 12:1 
0.019751 2:5 7:3 11:0 13:3 
0.020062 2:5 7:3 11:1 14:2 
0.022867 2:5 7:3 11:0 14:1 
0.008287 2:5 7:3 11:3 14:1 
0.020742 2:5 7:3 11:3 12:1 
0.002847 2:5 7:3 11:2 13:1 
0.009830 2:5 7:3 11:1 13:2 
0.013013 2:5 7:3 11:1 13:1 
0.016701 2:5 7:3 11:1 14:1 
0.032922 2:5 7:3 11:0 13:2 
0.004630 2:5 7:3 11:2 12:1 
0.018272 2:5 7:3 11:0 13:1 
0.006203 2:5 7:3 11:5 14:1 
0.009534 2:5 7:3 11:4 12:1 
0.009943 2:1 7:2 11:7 13:2 
0.004132 2:1 7:2 11:6 13:3 
0.006079 2:1 7:2 11:4 12:5 
0.009105 2:1 7:2 11:7 12:1 
0.003883 2:1 7:2 11:5 14:3 
0.007216 2:1 7:2 11:6 13:2 
0.004139 2:1 7:2 11:1 13:6 
0.008392 2:1 7:2 11:4 12:4 
0.011425 2:1 7:2 11:2 13:6 
0.004458 2:1 7:2 11:7 14:1 
0.004644 2:1 7:2 11:5 13:3 
0.007745 2:1 7:2 11:6 12:2 
0.014589 2:1 7:2 11:3 14:3 
0.013340 2:1 7:2 11:1 12:3 
0.010834 2:1 7:2 11:2 14:3 
0.021779 2:1 7:2 11:3 14:4 
0.005052 2:1 7:2 11:1 12:7 
0.012555 2:1 7:2 11:3 12:5 
0.004072 2:1 7:2 11:4 13:3 
0.008822 2:1 7:2 11:2 12:4 
0.021571 2:1 7:2 11:0 13:6 
0.009631 2:1 7:2 11:5 12:4 
0.002725 2:1 7:2 11:2 14:6 
0.007088 2:1 7:2 11:5 14:2 
0.009733 2:1 7:2 11:1 12:4 
0.004500 2:1 7:2 11:3 13:3 
0.003104 2:1 7:2 11:5 12:3 
0.005766 2:1 7:2 11:3 13:4 
0.009052 2:1 7:2 11:6 13:1 
0.011575 2:1 7:2 11:2 12:1 
0.022509 2:1 7:2 11:0 13:3 
0.019415 2:1 7:2 11:1 14:3 
0.010721 2:1 7:2 11:2 12:3 
0.005613 2:1 7:2 11:0 14:6 
0.017698 2:1 7:2 11:2 13:2 
0.007155 2:1 7:2 11:3 13:1 
0.011731 2:1 7:2 11:0 12:7 
0.007403 2:1 7:2 11:0 14:5 
0.028421 2:1 7:2 11:0 12:3 
0.013768 2:1 7:2 11:2 13:3 
0.013534 2:1 7:2 11:2 14:1 
0.003530 2:1 7:2 11:1 13:7 
0.005274 2:1 7:2 11:0 14:7 
0.008930 2:1 7:2 11:0 14:4 
0.011434 2:1 7:2 11:2 12:2 
0.004686 2:1 7:2 11:5 12:2 
0.013531 2:1 7:2 11:1 12:2 
0.012085 2:1 7:2 11:6 14:2 
0.014330 2:1 7:2 11:0 13:4 
0.027451 2:1 7:2 11:3 12:1 
0.020391 2:1 7:2 11:1 13:2 
0.021525 2:1 7:2 11:3 12:4 
0.010498 2:1 7:2 11:1 13:4 
0.015499 2:1 7:2 11:1 13:3 
0.011647 2:1 7:2 11:4 14:1 
0.010957 2:1 7:2 11:4 12:3 
0.022601 2:1 7:2 11:1 14:2 
0.009987 2:1 7:2 11:0 12:8 
0.014531 2:1 7:2 11:1 12:1 
0.004580 2:1 7:2 11:7 13:1 
0.013600 2:1 7:2 11:3 14:2 
0.014531 2:1 7:2 11:1 14:6 
0.009441 2:1 7:2 11:3 14:5 
0.007361 2:1 7:2 11:4 13:2 
0.007004 2:1 7:2 11:5 13:2 
0.006405 2:1 7:2 11:1 12:8 
0.009107 2:1 7:2 11:5 12:7 
0.021785 2:1 7:2 11:0 12:4 
0.002668 2:1 7:2 11:3 13:5 
0.046523 2:1 7:2 11:0 13:1 
0.013026 2:1 7:2 11:2 14:5 
0.017976 2:1 7:2 11:1 14:4 
0.006359 2:1 7:2 11:1 13:5 
0.016875 2:1 7:2 11:0 13:7 
0.013502 2:1 7:2 11:2 14:2 
0.011491 2:1 7:2 11:0 14:3 
0.024928 2:1 7:2 11:0 12:1 
0.005193 2:1 7:2 11:3 13:2 
0.007564 2:1 7:2 11:4 13:4 
0.026857 2:1 7:2 11:1 13:1 
0.014889 2:1 7:2 11:3 14:1 
0.007338 2:1 7:2 11:1 12:6 
0.007897 2:1 7:2 11:2 12:5 
0.011246 2:1 7:2 11:0 12:6 
0.007346 2:1 7:2 11:6 12:1 
0.023050 2:1 7:2 11:0 13:2 
0.012676 2:1 7:2 11:2 13:1 
0.006499 2:1 7:2 11:4 13:1 
0.024013 2:1 7:2 11:0 12:2 
0.012767 2:1 7:2 11:4 14:3 
0.008519 2:1 7:2 11:5 13:1 
0.013679 2:1 7:2 11:0 12:5 
0.018779 2:1 7:2 11:0 14:1 
0.006752 2:1 7:2 11:5 14:1 
0.010900 2:1 7:2 11:2 13:4 
0.026934 2:1 7:2 11:3 12:2 
0.025065 2:1 7:2 11:1 14:1 
0.012521 2:1 7:2 11:2 14:4 
0.007987 2:1 7:2 11:1 12:5 
0.011546 2:1 7:2 11:4 12:1 
0.004689 2:1 7:2 11:2 12:6 
0.025732 2:1 7:2 11:3 12:3 
0.013507 2:1 7:2 11:1 14:5 
0.011560 2:1 7:2 11:4 12:2 
0.005240 2:1 7:2 11:6 14:1 
0.012343 2:1 7:2 11:0 14:2 
0.007099 2:1 7:2 11:5 12:1 
0.009537 2:1 7:2 11:2 13:5 
0.011765 2:1 7:2 11:4 14:2 
0.015649 2:1 7:2 11:4 14:4 
0.019004 2:1 7:2 11:0 13:5 
0.004669 0:2 6:4 10:2 13:2 
0.013433 0:2 6:4 10:1 15:3 
0.004936 0:2 6:4 10:2 12:1 
0.008760 0:2 6:4 10:0 15:1 
0.003923 0:2 6:4 10:0 12:1 
0.006378 0:2 6:4 10:2 13:1 
0.011631 0:2 6:4 10:1 13:1 
0.002167 0:2 6:4 10:2 15:2 
0.010390 0:2 6:4 10:2 15:1 
0.004950 0:2 6:4 10:1 12:5 
0.005721 0:2 6:4 10:3 13:1 
0.003355 0:2 6:4 10:0 12:4 
0.009674 0:2 6:4 10:0 15:4 
0.008371 0:2 6:4 10:0 15:2 
0.008222 0:2 6:4 10:1 15:4 
0.011076 0:2 6:4 10:0 13:1 
0.002083 0:2 6:4 10:2 12:3 
0.016385 0:2 6:4 10:0 15:3 
0.018153 0:2 6:4 10:0 13:2 
0.004873 0:2 6:4 10:1 12:4 
0.001972 0:2 6:4 10:2 12:2 
0.005208 0:2 6:4 10:0 15:5 
0.017381 0:2 6:4 10:1 15:2 
0.004888 0:2 6:4 10:0 12:3 
0.005547 0:2 6:4 10:1 12:1 
0.019822 0:2 6:4 10:0 13:3 
0.009694 0:2 6:4 10:1 15:1 
0.003759 0:2 6:4 10:1 12:2 
0.005997 0:2 6:4 10:1 13:2 
0.002896 0:2 6:4 10:0 12:6 
0.005482 0:2 6:4 10:0 12:2 
0.001003 0:2 6:4 10:0 12:5 
0.003399 0:2 6:4 10:1 12:3 
0.022431 0:3 7:5 11:0 13:3 
0.057391 0:3 7:5 11:0 14:3 
0.028617 0:3 7:5 11:0 12:3 
0.014363 0:3 7:5 11:1 12:3 
0.031662 0:3 7:5 11:1 14:2 
0.049491 0:3 7:5 11:0 14:2 
0.009250 0:3 7:5 11:1 12:2 
0.018182 0:3 7:5 11:2 13:1 
0.003578 0:3 7:5 11:3 12:1 
0.019190 0:3 7:5 11:2 12:2 
0.017663 0:3 7:5 11:1 13:2 
0.021535 0:3 7:5 11:1 14:1 
0.010260 0:3 7:5 11:1 13:1 
0.005150 0:3 7:5 11:2 13:2 
0.053935 0:3 7:5 11:0 12:2 
0.045461 0:3 7:5 11:0 12:1 
0.016365 0:3 7:5 11:2 14:1 
0.006811 0:3 7:5 11:1 12:1 
0.006009 0:3 7:5 11:3 13:1 
0.017518 0:3 7:5 11:2 12:1 
0.035109 0:3 7:5 11:0 13:2 
0.041461 0:3 7:5 11:0 14:1 
0.039413 0:3 7:5 11:0 13:1 
0.044660 0:3 7:5 11:0 13:4 
0.007697 0:3 7:5 11:3 14:1 
0.021108 1:2 7:1 11:7 13:2 
0.024116 1:2 7:1 11:5 14:3 
0.027665 1:2 7:1 11:0 12:8 
0.019383 1:2 7:1 11:6 13:2 
0.043189 1:2 7:1 11:7 14:2 
0.022883 1:2 7:1 11:3 12:6 
0.008485 1:2 7:1 11:6 12:3 
0.018507 1:2 7:1 11:2 12:7 
0.023340 1:2 7:1 11:7 12:1 
0.012887 1:2 7:1 11:8 14:1 
0.019279 1:2 7:1 11:6 13:1 
0.018381 1:2 7:1 11:6 14:1 
0.097549 1:2 7:1 11:1 14:5 
0.035086 1:2 7:1 11:4 12:2 
0.034511 1:2 7:1 11:1 12:1 
0.018175 1:2 7:1 11:2 14:4 
0.041622 1:2 7:1 11:1 14:1 
0.012609 1:2 7:1 11:1 13:1 
0.008380 1:2 7:1 11:0 13:2 
0.018779 1:2 7:1 11:2 12:1 
0.020204 1:2 7:1 11:2 13:1 
0.020623 1:2 7:1 11:2 14:1 
0.024997 1:2 7:1 11:2 13:3 
0.029858 1:2 7:1 11:3 14:1 
0.027403 1:2 7:1 11:1 12:6 
0.011439 1:2 7:1 11:0 13:4 
0.039730 1:2 7:1 11:0 12:5 
0.021364 1:2 7:1 11:2 14:5 
0.031565 1:2 7:1 11:0 13:1 
0.066249 1:2 7:1 11:0 12:1 
0.016348 1:2 7:1 11:6 12:1 
0.017547 1:2 7:1 11:5 14:1 
0.055219 1:2 7:1 11:0 14:1 
0.019663 1:2 7:1 11:6 12:2 
0.066987 1:2 7:1 11:0 12:4 
0.028058 1:2 7:1 11:2 13:2 
0.028777 1:2 7:1 11:3 13:1 
0.031540 1:2 7:1 11:4 13:4 
0.029403 1:2 7:1 11:3 13:2 
0.016062 1:2 7:1 11:5 12:2 
0.019710 1:2 7:1 11:2 12:2 
0.022258 1:2 7:1 11:6 14:2 
0.037485 1:2 7:1 11:1 12:2 
0.017893 1:2 7:1 11:3 13:6 
0.052272 1:2 7:1 11:1 14:4 
0.022056 1:2 7:1 11:5 13:3 
0.027990 1:2 7:1 11:3 14:2 
0.017621 1:2 7:1 11:7 13:1 
0.011216 1:2 7:1 11:0 13:3 
0.046690 1:2 7:1 11:1 14:3 
0.017341 1:2 7:1 11:2 12:4 
0.018621 1:2 7:1 11:0 13:7 
0.015945 1:2 7:1 11:2 14:2 
0.005099 1:2 7:1 11:1 13:6 
0.040447 1:2 7:1 11:4 14:1 
0.010413 1:2 7:1 11:1 13:3 
0.036347 1:2 7:1 11:3 12:1 
0.034543 1:2 7:1 11:4 13:1 
0.077114 1:2 7:1 11:0 12:2 
0.032099 1:2 7:1 11:3 12:2 
0.032862 1:2 7:1 11:4 13:2 
0.035810 1:2 7:1 11:4 12:1 
0.030455 1:2 7:1 11:1 12:5 
0.021135 1:2 7:1 11:5 13:2 
0.021406 1:2 7:1 11:2 13:5 
0.035182 1:2 7:1 11:4 14:2 
0.023485 1:2 7:1 11:5 12:3 
0.029594 1:2 7:1 11:3 13:4 
0.024478 1:2 7:1 11:3 13:3 
0.019037 1:2 7:1 11:2 12:5 
0.037748 1:2 7:1 11:0 12:6 
0.014101 1:2 7:1 11:3 12:5 
0.027410 1:2 7:1 11:4 13:3 
0.076766 1:2 7:1 11:0 12:3 
0.032703 1:2 7:1 11:0 12:7 
0.015986 1:2 7:1 11:1 13:5 
